Reporting Period	ID RSSD	UBPRB733	UBPRB736	UBPRB740	UBPRB743	UBPRD675	UBPRD676	UBPRD677	UBPRD678	UBPRD679	UBPRE802	UBPRE803	UBPRE804	UBPRE805	UBPRE806	UBPRE807	UBPRE808	UBPRE809	UBPRE810	UBPRE811	UBPRE812	UBPRE813	UBPRE814	UBPRE815	UBPRE816	UBPRE817	UBPRE818	UBPRE819	UBPRE820	UBPRE821	UBPRE822	UBPRE823	UBPRE824	UBPRE825	UBPRE826	UBPRE827	UBPRE828	UBPRE829	UBPRE830	UBPRE831	UBPRE832	UBPRE833	UBPRE834	UBPRE835	UBPRJ238	
3/31/2017 11:59:59 PM	14977	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	16551																																													
3/31/2017 11:59:59 PM	16748																																													
3/31/2017 11:59:59 PM	17110	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	17147	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	17259																																													
3/31/2017 11:59:59 PM	17464	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	17950																																													
3/31/2017 11:59:59 PM	17978																																													
3/31/2017 11:59:59 PM	18050																																													
3/31/2017 11:59:59 PM	18135																																													
3/31/2017 11:59:59 PM	18377	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	18827	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	18836																																													
3/31/2017 11:59:59 PM	18854	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	19356																																													
3/31/2017 11:59:59 PM	19936																																													
3/31/2017 11:59:59 PM	19972																																													
3/31/2017 11:59:59 PM	20053																																													
3/31/2017 11:59:59 PM	20633																																													
3/31/2017 11:59:59 PM	20857																																													
3/31/2017 11:59:59 PM	21256																																													
3/31/2017 11:59:59 PM	21359																																													
3/31/2017 11:59:59 PM	21630	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	21658	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	22048																																													
3/31/2017 11:59:59 PM	22543	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	22552																																													
3/31/2017 11:59:59 PM	22730																																													
3/31/2017 11:59:59 PM	22936																																													
3/31/2017 11:59:59 PM	23456																																													
3/31/2017 11:59:59 PM	23504	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	23643																																													
3/31/2017 11:59:59 PM	23755																																													
3/31/2017 11:59:59 PM	24006	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	24378																																													
3/31/2017 11:59:59 PM	24453																																													
3/31/2017 11:59:59 PM	24659																																													
3/31/2017 11:59:59 PM	24668	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	24949																																													
3/31/2017 11:59:59 PM	25357																																													
3/31/2017 11:59:59 PM	25647	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	26176																																													
3/31/2017 11:59:59 PM	26242																																													
3/31/2017 11:59:59 PM	26457	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	26765																																													
3/31/2017 11:59:59 PM	27070																																													
3/31/2017 11:59:59 PM	27548	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	27614																																													
3/31/2017 11:59:59 PM	27847																																													
3/31/2017 11:59:59 PM	28013	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	28152	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	28255																																													
3/31/2017 11:59:59 PM	28406	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	28675	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	28732	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	29476																																													
3/31/2017 11:59:59 PM	29636	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	29878	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	30052																																													
3/31/2017 11:59:59 PM	30502	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	30650																																													
3/31/2017 11:59:59 PM	30810	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	31134	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	31255	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	31657																																													
3/31/2017 11:59:59 PM	31826	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	31835																																													
3/31/2017 11:59:59 PM	32234																																													
3/31/2017 11:59:59 PM	32766																																													
3/31/2017 11:59:59 PM	32971																																													
3/31/2017 11:59:59 PM	33147	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	33259																																													
3/31/2017 11:59:59 PM	33268	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	33370																																													
3/31/2017 11:59:59 PM	33839																																													
3/31/2017 11:59:59 PM	33857	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	34425	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	34434																																													
3/31/2017 11:59:59 PM	34452																																													
3/31/2017 11:59:59 PM	34537	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	34555	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	34742																																													
3/31/2017 11:59:59 PM	35057	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	35301	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	35570	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	35646																																													
3/31/2017 11:59:59 PM	35879																																													
3/31/2017 11:59:59 PM	36456																																													
3/31/2017 11:59:59 PM	36933																																													
3/31/2017 11:59:59 PM	37051																																													
3/31/2017 11:59:59 PM	37341																																													
3/31/2017 11:59:59 PM	37435	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	37640	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	37659	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	37949																																													
3/31/2017 11:59:59 PM	38740																																													
3/31/2017 11:59:59 PM	39327																																													
3/31/2017 11:59:59 PM	39756	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	40033																																													
3/31/2017 11:59:59 PM	40499	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	40855																																													
3/31/2017 11:59:59 PM	41245																																													
3/31/2017 11:59:59 PM	41553																																													
3/31/2017 11:59:59 PM	41629	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	41825	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	41937																																													
3/31/2017 11:59:59 PM	41955																																													
3/31/2017 11:59:59 PM	42037																																													
3/31/2017 11:59:59 PM	42354																																													
3/31/2017 11:59:59 PM	42372																																													
3/31/2017 11:59:59 PM	42420	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	42448	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	42457																																													
3/31/2017 11:59:59 PM	43052																																													
3/31/2017 11:59:59 PM	43351																																													
3/31/2017 11:59:59 PM	43856																																													
3/31/2017 11:59:59 PM	43959																																													
3/31/2017 11:59:59 PM	44040																																													
3/31/2017 11:59:59 PM	44433	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	44741																																													
3/31/2017 11:59:59 PM	44750																																													
3/31/2017 11:59:59 PM	44929	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	45038	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	45047																																													
3/31/2017 11:59:59 PM	45056																																													
3/31/2017 11:59:59 PM	45430																																													
3/31/2017 11:59:59 PM	45458	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	45551	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	45560	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	45775																																													
3/31/2017 11:59:59 PM	46053																																													
3/31/2017 11:59:59 PM	46941																																													
3/31/2017 11:59:59 PM	47247	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	47256																																													
3/31/2017 11:59:59 PM	47452	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	47500																																													
3/31/2017 11:59:59 PM	48057																																													
3/31/2017 11:59:59 PM	48150	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	48374	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	48440	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	49054	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	49148																																													
3/31/2017 11:59:59 PM	49241																																													
3/31/2017 11:59:59 PM	49652																																													
3/31/2017 11:59:59 PM	49858																																													
3/31/2017 11:59:59 PM	49951																																													
3/31/2017 11:59:59 PM	50144																																													
3/31/2017 11:59:59 PM	50461	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	50872																																													
3/31/2017 11:59:59 PM	50957	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	51253	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	51356	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	51459																																													
3/31/2017 11:59:59 PM	51842	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	52719	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	52951																																													
3/31/2017 11:59:59 PM	53033	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	53051																																													
3/31/2017 11:59:59 PM	53752																																													
3/31/2017 11:59:59 PM	54049																																													
3/31/2017 11:59:59 PM	54058	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	54441																																													
3/31/2017 11:59:59 PM	54656	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	54973	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	55336	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	55635																																													
3/31/2017 11:59:59 PM	55653																																													
3/31/2017 11:59:59 PM	55970																																													
3/31/2017 11:59:59 PM	56258																																													
3/31/2017 11:59:59 PM	56351	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	56548																																													
3/31/2017 11:59:59 PM	56557	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	56717																																													
3/31/2017 11:59:59 PM	57040	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	57228																																													
3/31/2017 11:59:59 PM	57451	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	58177	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	58207																																													
3/31/2017 11:59:59 PM	58225																																													
3/31/2017 11:59:59 PM	58243	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	58355																																													
3/31/2017 11:59:59 PM	58551																																													
3/31/2017 11:59:59 PM	58636																																													
3/31/2017 11:59:59 PM	58757																																													
3/31/2017 11:59:59 PM	58971	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	59316	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	59352																																													
3/31/2017 11:59:59 PM	59370																																													
3/31/2017 11:59:59 PM	59754																																													
3/31/2017 11:59:59 PM	60143	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	60330	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	60545	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	60554	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	60648	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	61122	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	61355																																													
3/31/2017 11:59:59 PM	61476																																													
3/31/2017 11:59:59 PM	61757	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	61832																																													
3/31/2017 11:59:59 PM	61953																																													
3/31/2017 11:59:59 PM	62044																																													
3/31/2017 11:59:59 PM	62110																																													
3/31/2017 11:59:59 PM	62147																																													
3/31/2017 11:59:59 PM	62772																																													
3/31/2017 11:59:59 PM	63050																																													
3/31/2017 11:59:59 PM	63069	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	63201																																													
3/31/2017 11:59:59 PM	63573																																													
3/31/2017 11:59:59 PM	63733	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	63742																																													
3/31/2017 11:59:59 PM	63751	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	64150																																													
3/31/2017 11:59:59 PM	64543																																													
3/31/2017 11:59:59 PM	64552	12426	0	12033	0	0	0	0	0	0	0	0						0	0						0	0				0	0	0	0	12426	0	12033	24459	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	64730																																													
3/31/2017 11:59:59 PM	65205																																													
3/31/2017 11:59:59 PM	65241																																													
3/31/2017 11:59:59 PM	65513	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	65559	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	65746	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	65858	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	66154																																													
3/31/2017 11:59:59 PM	66275																																													
3/31/2017 11:59:59 PM	66677	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	67142																																													
3/31/2017 11:59:59 PM	67151																																													
3/31/2017 11:59:59 PM	67209																																													
3/31/2017 11:59:59 PM	67254																																													
3/31/2017 11:59:59 PM	67656	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	67870																																													
3/31/2017 11:59:59 PM	68448																																													
3/31/2017 11:59:59 PM	68671																																													
3/31/2017 11:59:59 PM	68756	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	68831	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	68840																																													
3/31/2017 11:59:59 PM	68859																																													
3/31/2017 11:59:59 PM	69333	0	0	0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3/31/2017 11:59:59 PM	69678																																													
